cohort_date,source,medium,campaign,income,discounts,costs_rub,ltv
2019-09-08,google,cpc,rus_search_gen-vlozhenye-zaprosy-discount-10-night,595.77149036363653,51.289647500000029,669.26727272727271,-124.78542986363618
2019-09-08,yandex,cpc,rus_search_brand-discount-10,13387.266863090903,98.867485754545527,202.62545454545455,13085.773922790904
2019-09-08,yandex,cpc,rus_search_competitors-new-phones,129.37551900000003,12.937551899999995,91.106367272727269,25.331599827272768
2019-09-08,yandex,cpc,rus_search_gen-phones-discount-10,2499.3046781818175,194.77330017727286,1965.7254545454546,338.80592345908985
2019-09-08,yandex,cpc,rus_search_gen-phones-discount-10-night,531.75072872727287,29.151483518181834,120.38454545454546,382.21469975454556
2019-09-08,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,515.827312,34.248923800000036,102.20181818181818,379.37657001818178
2019-09-08,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,500.33574500000009,50.03357450000005,785.03272727272736,-334.73055677272731
2019-09-08,yandex,cpc,ukr_search_brand-discount-10,150.31006900000003,0.0,15.609090909090908,134.70097809090913
2019-09-08,yandex,cpc,ukr_search_gen-discount-10-night,3024.6609104090908,208.87289795909109,655.5037727272728,2160.2842397227269
2019-09-09,google,cpc,rus_search_gen-flow-discount-10-night,1171.5442753636364,51.973050054545467,198.5390909090909,921.03213440000013
2019-09-09,google,cpc,rus_search_gen-vlozhenye-zaprosy-discount-10,299.49157254545457,14.974578627272711,260.12272727272727,24.394266645454593
2019-09-09,yandex,cpc,bel_search_gen-phones,166.84767272727277,50.054301818181848,62.228181818181817,54.565189090909108
2019-09-09,yandex,cpc,kaz_search_gen-discount-10-night,272.79594490909096,27.279594490909112,70.030909090909091,175.48544132727275
2019-09-09,yandex,cpc,rus_search_brand-discount-10,1370.9956298181817,92.697415936363626,460.95090909090908,817.347304790909
2019-09-09,yandex,cpc,rus_search_competitors-new-phones,949.9677568181819,71.505304945454583,185.19546363636366,693.26698823636366
2019-09-09,yandex,cpc,rus_search_gen-phones-discount-10,4978.6980364545443,403.69839376363626,2798.171181818182,1776.8284608727263
2019-09-09,yandex,cpc,rus_search_gen-phones-discount-10-night,103.86267627272728,10.386267627272735,239.37906363636364,-145.90265499090907
2019-09-09,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,228.58131163636367,22.858131163636369,56.718181818181819,149.00499865454549
2019-09-09,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,128.88982718181822,12.888982718181834,190.08454545454543,-74.083700990909051
2019-09-09,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,334.52958381818183,33.452958381818164,378.36181818181814,-77.285192745454481
2019-09-09,yandex,cpc,ukr_search_brand-discount-10,724.685181818182,66.285982636363642,84.211814545454544,574.18738463636373
2019-09-09,yandex,cpc,ukr_search_gen-discount-10,83.006717181818189,0.0,83.054545454545462,-0.047828272727272747
2019-09-09,yandex,cpc,ukr_search_gen-discount-10-night,2225.497329045455,432.35321093363621,528.48454545454547,1264.6595726572734
2019-09-10,google,cpc,rus_search_gen-flow-discount-10-night,580.54156490909077,39.39686660000001,280.43909090909091,260.70560739999979
2019-09-10,yandex,cpc,kaz_search_gen-discount-10-night,169.91460436363633,16.991460436363635,20.600909090909092,132.32223483636361
2019-09-10,yandex,cpc,rus_search_brand-discount-10,2170.7559223636354,122.72998506363635,490.24813636363638,1557.7778009363626
2019-09-10,yandex,cpc,rus_search_competitors-new-phones,82.875015363636351,8.287501536363628,121.13727272727273,-46.549758900000015
2019-09-10,yandex,cpc,rus_search_gen-phones-discount-10,4212.0722700000006,560.54003332727257,2939.5263636363638,712.00587303636394
2019-09-10,yandex,cpc,rus_search_gen-phones-discount-10-night,504.73875518181814,50.473875518181828,367.46812727272726,86.796752390909035
2019-09-10,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,149.50819354545453,14.950819354545461,51.505449090909089,83.051925099999977
2019-09-10,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,269.44791427272725,26.944791427272715,558.15549090909087,-315.65236806363635
2019-09-10,yandex,cpc,ukr_search_brand-discount-10,302.76450336363632,12.868532536363629,35.360001818181814,254.53596900909091
2019-09-10,yandex,cpc,ukr_search_gen-discount-10,273.61248790909087,16.991460436363635,59.989995454545458,196.63103201818177
2019-09-10,yandex,cpc,ukr_search_gen-discount-10-night,543.47685954545454,54.347685954545469,698.83176363636369,-209.7025900454546
2019-09-11,google,cpc,rus_search_competitors-new,752.97594781818179,54.856344772727255,197.92363636363635,500.19596668181828
2019-09-11,google,cpc,rus_search_gen-flow-discount-10-night,1342.6003799090906,84.016521399999931,343.56636363636363,915.01749487272718
2019-09-11,yandex,cpc,bel_search_gen-phones,82.891858,20.785445799999994,36.786363636363632,25.320048563636377
2019-09-11,yandex,cpc,rus_search_brand-discount-10,4270.9449872727264,348.23397407272722,421.12903636363632,3501.5819768363631
2019-09-11,yandex,cpc,rus_search_competitors-new-phones,394.048732,39.40487319999999,212.14363636363635,142.50022243636363
2019-09-11,yandex,cpc,rus_search_gen-phones-discount-10,2368.4578119999992,209.43731759999986,2491.3008181818182,-332.28032378181888
2019-09-11,yandex,cpc,rus_search_gen-phones-discount-10-night,848.15444254545469,83.353405545454478,253.55457272727273,511.24646427272745
2019-09-11,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,103.71895799999999,0.0,80.3454590909091,23.373498909090884
2019-09-11,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,103.71895799999999,0.0,257.12272727272727,-153.40376927272729
2019-09-11,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,593.988892,49.026993399999974,436.67821818181818,108.28368041818186
2019-09-11,yandex,cpc,ukr_search_gen-discount-10-night,186.610816,18.661081599999989,503.44087272727268,-335.49113832727267
2019-09-12,google,cpc,rus_search_competitors-new,556.093041,93.635377245454535,206.8909090909091,255.56675466363632
2019-09-12,google,cpc,rus_search_gen-flow-discount-10-night,706.394248,12.734878800000017,351.68545454545455,341.97391465454535
2019-09-12,yandex,cpc,rus_search_brand-discount-10,1981.9850597272725,82.726312836363661,420.32732727272725,1478.9314196181817
2019-09-12,yandex,cpc,rus_search_competitors-new-phones,248.51559599999996,0.0,222.47090909090909,26.044686909090871
2019-09-12,yandex,cpc,rus_search_gen-phones-discount-10,3397.5008556363628,35.139904895454563,2457.9698181818185,904.39113255908978
2019-09-12,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,209.36305599999997,20.936305599999997,326.90998181818179,-138.48323141818182
2019-09-12,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,492.49773999999996,10.262086799999999,484.86636363636359,-2.6307104363636427
2019-09-12,yandex,cpc,ukr_search_brand-discount-10,225.84833600000002,0.0,51.940000000000005,173.90833600000002
2019-09-12,yandex,cpc,ukr_search_gen-discount-10,147.54325599999999,8.2014268000000055,21.226362727272729,118.11546647272725
2019-09-12,yandex,cpc,ukr_search_gen-discount-10-night,1110.69574,25.057625599999987,1066.4991818181818,19.138932581818153
2019-09-13,google,cpc,rus_search_gen-flow-discount-10-night,2027.4741308181815,113.97918089090911,286.52454545454543,1626.9704044727271
2019-09-13,yandex,cpc,rus_search_brand-discount-10,1394.757,0.0,295.42090909090911,1099.3360909090909
2019-09-13,yandex,cpc,rus_search_gen-phones-discount-10,3269.9436470909077,22.566520390909098,1795.0236363636361,1452.3534903363623
2019-09-13,yandex,cpc,rus_search_gen-phones-discount-10-night,228.501,0.0,237.7527272727273,-9.2517272727272939
2019-09-13,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,122.44049999999999,0.0,46.797272727272727,75.643227272727259
2019-09-13,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,391.89149999999995,0.0,471.54727272727274,-79.65577272727279
2019-09-13,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,199.83599999999996,0.0,107.9491,91.886899999999955
2019-09-13,yandex,cpc,ukr_search_brand-discount-10,162.98099999999997,24.447149999999986,59.354541818181815,79.179308181818158
2019-09-13,yandex,cpc,ukr_search_gen-discount-10,81.490499999999983,0.0,37.846363636363634,43.644136363636349
2019-09-13,yandex,cpc,ukr_search_gen-discount-10-night,325.96199999999993,0.0,374.55997272727274,-48.597972727272804
2019-09-14,google,cpc,rus_search_gen-flow-discount-10-night,422.1945,0.0,174.7409090909091,247.45359090909091
2019-09-14,yandex,cpc,bel_search_gen-phones,142.50599999999997,0.0,35.094545454545454,107.41145454545452
2019-09-14,yandex,cpc,bel_search_gen-phones-discount-10,81.490499999999983,0.0,19.201818181818183,62.2886818181818
2019-09-14,yandex,cpc,rus_search_brand-discount-10,1331.2844999999998,20.475,147.70090909090911,1163.1085909090907
2019-09-14,yandex,cpc,rus_search_competitors-new-phones,151.1055,0.0,73.570909090909083,77.534590909090923
2019-09-14,yandex,cpc,rus_search_gen-phones-discount-10,2550.7165383636352,48.869323809090908,1306.6316363636363,1195.215578190908
2019-09-14,yandex,cpc,rus_search_gen-phones-discount-10-night,264.94649999999996,0.0,324.05002727272728,-59.10352727272732
2019-09-14,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10,122.44049999999999,0.0,15.637272727272727,106.80322727272726
2019-09-14,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,669.12299999999993,0.0,478.06827272727276,191.05472727272718
2019-09-14,yandex,cpc,ukr_search_gen-discount-10,81.490499999999983,0.0,27.028181818181817,54.462318181818162
2019-09-14,yandex,cpc,ukr_search_gen-discount-10-night,1396.2768062727273,0.0,607.35906363636366,788.91774263636364
2019-09-15,google,cpc,rus_search_competitors-new,80.962806272727278,0.0,108.96454545454544,-28.001739181818166
2019-09-15,google,cpc,rus_search_gen-flow-discount-10-night,692.86260845454558,0.0,289.77454545454543,403.08806300000015
2019-09-15,yandex,cpc,kaz_search_gen-discount-10-night,125.71611627272728,0.0,16.918181818181818,108.79793445454546
2019-09-15,yandex,cpc,rus_search_brand-discount-10,1632.7816629090908,14.089869627272719,200.87636363636364,1417.8154296454545
2019-09-15,yandex,cpc,rus_search_competitors-new-phones,839.73483490909086,13.792156445454566,179.65726363636364,646.28541482727269
2019-09-15,yandex,cpc,rus_search_gen-phones-discount-10,2444.3444225454546,0.0,1311.5935454545454,1132.7508770909092
2019-09-15,yandex,cpc,rus_search_gen-phones-discount-10-night,80.962806272727278,0.0,366.79360909090906,-285.83080281818178
2019-09-15,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,101.30521990909092,0.0,32.91,68.395219909090926
2019-09-15,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,190.81183990909088,0.0,101.07271818181817,89.7391217272727
2019-09-15,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,1932.4263270454546,59.75164468636364,529.75275454545454,1342.9219278136366
2019-09-15,yandex,cpc,ukr_search_gen-discount-10-night,463.80703090909094,8.0962806272727281,441.5690909090909,14.141659372727304
2019-09-16,google,cpc,rus_search_competitors-new,81.0415740909091,0.0,130.70000000000002,-49.658425909090923
2019-09-16,google,cpc,rus_search_competitors-new-night,81.0415740909091,0.0,20.390909090909091,60.650665000000004
2019-09-16,google,cpc,rus_search_gen-flow-discount-10-night,231.3146436363636,0.0,174.85818181818183,56.456461818181765
2019-09-16,yandex,cpc,bel_search_gen-phones-discount-10,211.35968318181816,0.0,79.949090909090913,131.41059227272723
2019-09-16,yandex,cpc,kaz_search_gen-discount-10-night,125.83842409090909,0.0,41.199999999999996,84.6384240909091
2019-09-16,yandex,cpc,rus_search_brand-discount-10,3786.3822608181822,318.11884013636353,339.52907272727276,3128.7343479545461
2019-09-16,yandex,cpc,rus_search_competitors-new-phones,162.08314818181819,0.0,188.57908181818183,-26.495933636363645
2019-09-16,yandex,cpc,rus_search_gen-phones-discount-10,2690.8043228181823,68.083610954545449,2044.2107272727271,578.50998459090988
2019-09-16,yandex,cpc,rus_search_gen-phones-discount-10-night,448.78298818181815,0.0,244.67545454545453,204.10753363636363
2019-09-16,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,121.76598318181819,0.0,555.2073,-433.44131681818186
2019-09-16,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,324.16629636363638,0.0,364.9927,-40.826403636363636
2019-09-16,yandex,cpc,ukr_search_brand-discount-10,146.2006286363636,0.0,60.293627272727278,85.907001363636326
2019-09-16,yandex,cpc,ukr_search_gen-discount-10,81.0415740909091,0.0,81.686363636363637,-0.64478954545454314
2019-09-16,yandex,cpc,ukr_search_gen-discount-10-night,651.18330136363636,0.0,677.07359999999994,-25.890298636363582
2019-09-17,google,cpc,rus_search_gen-flow-discount-10-night,183.37931054545453,18.33793105454545,170.11272727272728,-5.07134778181819
2019-09-17,yandex,cpc,kaz_search_gen-discount-10-night,173.55541890909092,17.3555418909091,21.247272727272726,134.95260429090908
2019-09-17,yandex,cpc,rus_search_brand-discount-10,3100.4170463636365,194.12347150000008,258.76910909090907,2647.5244657727271
2019-09-17,yandex,cpc,rus_search_competitors-new-phones,343.01754963636364,17.150877481818188,166.74272727272728,159.12394488181815
2019-09-17,yandex,cpc,rus_search_gen-phones-discount-10,3103.5415768636358,59.642256195454564,2362.1136363636365,681.7856843045447
2019-09-17,yandex,cpc,rus_search_gen-phones-discount-10-night,668.43396009090907,10.192287572727269,430.06818181818181,228.17349069999995
2019-09-17,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,81.456434818181819,8.1456434818181833,290.90181818181821,-217.59102684545456
2019-09-17,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,1293.90121,169.53317080000002,664.26081818181819,460.10722101818169
2019-09-17,yandex,cpc,ukr_search_brand-discount-10,81.456434818181819,8.1456434818181833,58.915454545454551,14.395336790909084
2019-09-17,yandex,cpc,ukr_search_gen-discount-10,711.47322781818184,0.0,49.68272727272727,661.79050054545462
2019-09-17,yandex,cpc,ukr_search_gen-discount-10-night,772.8128087272728,24.43693044545455,811.62727272727273,-63.25139444545448
2019-09-18,google,cpc,rus_search_competitors-new,262.85287509090909,26.285287509090928,38.727272727272727,197.84031485454545
2019-09-18,google,cpc,rus_search_gen-flow-discount-10-night,1207.6014064545457,120.76014064545464,252.55636363636361,834.28490217272747
2019-09-18,google,cpc,ukr_search_competitors-new,420.61460127272727,0.0,64.49909090909091,356.11551036363636
2019-09-18,yandex,cpc,rus_search_brand-discount-10,796.67430309090912,67.445490000000021,364.7282090909091,364.50060399999995
2019-09-18,yandex,cpc,rus_search_gen-phones-discount-10,2986.8956593636367,378.22488702727293,2342.8629090909089,265.80786324545488
2019-09-18,yandex,cpc,rus_search_gen-phones-discount-10-night,81.34334854545456,8.13433485454547,234.36545454545455,-161.15644085454545
2019-09-18,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,297.57767709090911,29.75776770909097,293.82908181818181,-26.009172436363656
